#REKENINGNUMMER;YEAR_FEE;GROS_FEE;NET_FEE;BTW
900430745;2021;135.13;111.68;23.45
900431318;2021;200.39;165.61;34.78
900433094;2021;59.34;49.03;10.31
900435445;2021;133.52;110.35;23.17
900436670;2021;75.11;62.07;13.04
965662225;2021;54.72;45.22;9.5
965663531;2021;310.23;256.39;53.84
965663671;2021;30.33;25.06;5.27
965667065;2021;91.44;75.57;15.87
965669777;2021;932.58;770.73;161.85
965670082;2021;57.2;47.27;9.93
965670511;2021;43.68;36.09;7.59
965672417;2021;111.14;91.85;19.29
965673243;2021;35.63;29.44;6.19
965674908;2021;250.99;207.42;43.57
965675017;2021;41.16;34.02;7.14
965675564;2021;141.36;116.82;24.54
965675580;2021;17.94;14.83;3.11
965675599;2021;135.29;111.8;23.49
965676153;2021;123.37;101.96;21.41
965676250;2021;267.78;221.31;46.47
965676757;2021;57.96;47.89;10.07
965679799;2021;340.74;281.6;59.14
965679896;2021;2182.35;1803.59;378.76
965680193;2021;211.55;174.84;36.71
965680428;2021;275.23;227.47;47.76
965681106;2021;259.82;214.73;45.09
965683869;2021;57.62;47.62;10
965684563;2021;41.64;34.41;7.23
965685373;2021;311.74;257.64;54.1
965685810;2021;108.32;89.52;18.8
965685845;2021;126.82;104.81;22.01
965686019;2021;39.92;33;6.92
965686469;2021;116.53;96.31;20.22
965686698;2021;78.98;65.28;13.7
965686760;2021;97.18;80.31;16.87
965686965;2021;1.77;1.46;0.31
965687538;2021;314.14;259.62;54.52
965687651;2021;623.65;515.41;108.24
965687929;2021;86.63;71.6;15.03
965688941;2021;117.44;97.06;20.38
965689239;2021;48.31;39.93;8.38
965689409;2021;159.96;132.19;27.77
965689476;2021;58.83;48.63;10.2
965689719;2021;242.24;200.21;42.03
965689735;2021;155.92;128.86;27.06
965707563;2021;170.52;140.93;29.59
965714330;2021;277.23;229.12;48.11
965714586;2021;104.38;86.27;18.11
965717887;2021;107.74;89.04;18.7
965718662;2021;12.06;9.97;2.09
965718824;2021;85.61;70.76;14.85
968448011;2021;111.26;91.94;19.32
968451535;2021;66.97;55.34;11.63
968455662;2021;3.21;2.65;0.56
968461352;2021;85.7;70.82;14.88
968462154;2021;102.9;85.04;17.86
968463673;2021;74.49;61.56;12.93
968465161;2021;34.06;28.15;5.91
968466842;2021;82.5;68.18;14.32
968467199;2021;33.64;27.81;5.83
968476805;2021;486.19;401.81;84.38
968477267;2021;151.81;125.47;26.34
968477283;2021;76.79;63.46;13.33
968477321;2021;46.26;38.23;8.03
968477631;2021;68.53;56.64;11.89
968479391;2021;686.15;567.07;119.08
968479626;2021;452.92;374.32;78.6
968479987;2021;50.76;41.95;8.81
968482066;2021;38.76;32.04;6.72
968488897;2021;224.39;185.45;38.94
968490271;2021;43.65;36.07;7.58
968490530;2021;98.17;81.13;17.04
968493793;2021;46.53;38.46;8.07
968495842;2021;34.73;28.71;6.02
968499961;2021;34.73;28.71;6.02
968612199;2021;19.72;16.3;3.42
968613527;2021;138.5;114.47;24.03
968616682;2021;34.67;28.65;6.02
968616739;2021;64.64;53.41;11.23
968618359;2021;33.23;27.46;5.77
968621759;2021;69.46;57.4;12.06
968621767;2021;69.46;57.4;12.06
968622119;2021;631.62;522;109.62
968622216;2021;60.02;49.6;10.42
968623093;2021;91.74;75.82;15.92
968623778;2021;360.93;298.29;62.64
968625428;2021;64.97;53.69;11.28
968626335;2021;69.46;57.4;12.06
968629008;2021;61.11;50.5;10.61
968629040;2021;250.28;206.84;43.44
968636942;2021;79.45;65.66;13.79
968638392;2021;70.76;58.48;12.28
968640303;2021;185.96;153.69;32.27
968643779;2021;331.3;273.81;57.49
968644120;2021;177.68;146.84;30.84
968645836;2021;282.25;233.26;48.99
968649459;2021;170.94;141.27;29.67
968649696;2021;76.85;63.51;13.34
968651739;2021;41.07;33.94;7.13
968655742;2021;376.73;311.34;65.39
968656226;2021;54.2;44.8;9.4
968656595;2021;49.28;40.72;8.56
968657001;2021;129.64;107.15;22.49
968657192;2021;108.31;89.51;18.8
968658288;2021;659.69;545.21;114.48
968661491;2021;58.02;47.96;10.06
968661815;2021;36.47;30.14;6.33
968661823;2021;147.2;121.65;25.55
968661971;2021;32.77;27.08;5.69
968662803;2021;31.81;26.29;5.52
968662897;2021;136.73;113;23.73
968663761;2021;90.41;74.73;15.68
968667740;2021;622.95;514.83;108.12
968668119;2021;112.95;93.35;19.6
968668917;2021;659.12;544.73;114.39
968669328;2021;86.43;71.42;15.01
968669468;2021;962.66;795.59;167.07
968671667;2021;37.01;30.59;6.42
968671802;2021;723.02;597.53;125.49
968673341;2021;41.42;34.23;7.19
968673651;2021;154.9;128.01;26.89
968674151;2021;62.18;51.39;10.79
968674380;2021;98.52;81.42;17.1
968675409;2021;194.74;160.95;33.79
968678408;2021;62.68;51.81;10.87
968679897;2021;73.9;61.08;12.82
968681042;2021;81.14;67.06;14.08
968681174;2021;33.44;27.63;5.81
968681689;2021;47.91;39.61;8.3
968682057;2021;342.71;283.23;59.48
968682243;2021;112.9;93.3;19.6
968682758;2021;520.48;430.15;90.33
968682839;2021;217.97;180.14;37.83
968683959;2021;100.86;83.36;17.5
968684181;2021;229.74;189.87;39.87
968685196;2021;9.53;7.88;1.65
968685226;2021;316.8;261.82;54.98
968688241;2021;55.68;46.01;9.67
968688284;2021;65.73;54.32;11.41
968691129;2021;159.71;132;27.71
968691412;2021;54.51;45.05;9.46
968692397;2021;550.62;455.05;95.57
968692710;2021;816.69;674.95;141.74
968692745;2021;238.37;196.99;41.38
968692761;2021;77.4;63.97;13.43
968693644;2021;60.38;49.9;10.48
968694659;2021;682.82;564.31;118.51
968695795;2021;219.38;181.31;38.07
968696058;2021;330.22;272.91;57.31
968696619;2021;644.22;532.42;111.8
968698034;2021;813.05;671.95;141.1
968698603;2021;163.34;134.99;28.35
968699219;2021;98.27;81.21;17.06
968701612;2021;110.71;91.49;19.22
968701639;2021;635.77;525.42;110.35
968701663;2021;552.31;456.46;95.85
968703194;2021;83.25;68.8;14.45
968704123;2021;90.72;74.98;15.74
968704158;2021;110.83;91.6;19.23
968704441;2021;29.91;24.72;5.19
968704972;2021;72.97;60.3;12.67
968705014;2021;31.54;26.07;5.47
968705871;2021;126.81;104.81;22
968707637;2021;45.2;37.36;7.84
968708579;2021;788.41;651.59;136.82
968710840;2021;174.22;143.98;30.24
968710859;2021;246.16;203.43;42.73
968711669;2021;44.16;36.5;7.66
968711839;2021;1180.21;975.37;204.84
968712177;2021;42.33;34.98;7.35
968712525;2021;96.53;79.78;16.75
968713254;2021;289.37;239.15;50.22
968713920;2021;129.56;107.07;22.49
968714722;2021;34.67;28.66;6.01
968715052;2021;339.11;280.25;58.86
968715125;2021;20.88;17.25;3.63
968716067;2021;192.29;158.91;33.38
968716695;2021;91.84;75.91;15.93
968716830;2021;164.69;136.1;28.59
968717519;2021;102.52;84.73;17.79
968720064;2021;160.27;132.46;27.81
968720692;2021;42.21;34.88;7.33
968721710;2021;30.9;25.55;5.35
968724728;2021;51.24;42.35;8.89
968725139;2021;91.53;75.64;15.89
968727166;2021;146.61;121.16;25.45
968731953;2021;65.15;53.85;11.3
968732518;2021;46.29;38.25;8.04
968732550;2021;519.67;429.48;90.19
968734634;2021;62.27;51.47;10.8
968737072;2021;921.8;761.82;159.98
968738273;2021;33.01;27.3;5.71
968738923;2021;61.76;51.04;10.72
968739245;2021;315.31;260.58;54.73
968739466;2021;62.68;51.8;10.88
968740022;2021;16.36;13.52;2.84
968740189;2021;106.48;88;18.48
968740197;2021;39.88;32.96;6.92
968740413;2021;533.47;440.88;92.59
968741444;2021;37.85;31.28;6.57
968741908;2021;78.11;64.55;13.56
968744125;2021;393.09;324.87;68.22
968744222;2021;113.44;93.76;19.68
968745741;2021;65.21;53.89;11.32
968746608;2021;150.78;124.6;26.18
968747833;2021;49.96;41.29;8.67
968749232;2021;119.86;99.06;20.8
968750400;2021;195.7;161.74;33.96
968750656;2021;98.15;81.11;17.04
968752225;2021;377.45;311.94;65.51
968752357;2021;119.6;98.84;20.76
968754244;2021;891.52;736.79;154.73
968754902;2021;1555.76;1285.75;270.01
968756182;2021;997.07;824.03;173.04
968756921;2021;552.22;456.38;95.84
968757898;2021;211.57;174.85;36.72
968758126;2021;1126.63;931.1;195.53
968758673;2021;92.24;76.23;16.01
968759629;2021;135.26;111.78;23.48
968759750;2021;2406.35;1988.72;417.63
968759793;2021;1218.21;1006.79;211.42
968759807;2021;897.13;741.43;155.7
968761038;2021;208;171.89;36.11
968761771;2021;107.24;88.63;18.61
968761844;2021;7324.97;6053.69;1271.28
968762638;2021;95.17;78.65;16.52
968763685;2021;123.49;102.06;21.43
968764037;2021;161.49;133.46;28.03
968764436;2021;117.71;97.28;20.43
968764592;2021;111.19;91.89;19.3
968764827;2021;184.13;152.18;31.95
968764932;2021;159.39;131.73;27.66
968766218;2021;193.23;159.69;33.54
968766293;2021;310.39;256.52;53.87
968766498;2021;2791.64;2307.15;484.49
968767311;2021;105.52;87.21;18.31
968767982;2021;105.95;87.56;18.39
968768156;2021;167.93;138.79;29.14
968768296;2021;96.08;79.41;16.67
968768814;2021;143.17;118.32;24.85
968768989;2021;96.75;79.95;16.8
968768997;2021;271.54;224.41;47.13
968769233;2021;1322.67;1093.11;229.56
968770622;2021;165.83;137.06;28.77
968771653;2021;468.36;387.07;81.29
968773486;2021;170.97;141.3;29.67
968773796;2021;183.89;151.97;31.92
968773842;2021;111.53;92.17;19.36
968777414;2021;113.02;93.41;19.61
968778836;2021;748.18;618.32;129.86
968779808;2021;188.86;156.08;32.78
968780105;2021;160.54;132.68;27.86
968781470;2021;903.28;746.51;156.77
968782213;2021;262.09;216.59;45.5
968782566;2021;142.64;117.89;24.75
968783058;2021;135.46;111.95;23.51
968784828;2021;93.6;77.36;16.24
968784968;2021;88.14;72.85;15.29
968785662;2021;121.33;100.28;21.05
968787541;2021;631.74;522.1;109.64
968788572;2021;167.04;138.06;28.98
968788963;2021;99.12;81.92;17.2
968789862;2021;120.76;99.79;20.97
968790402;2021;466.96;385.92;81.04
968790798;2021;182.2;150.58;31.62
968791018;2021;150.02;123.98;26.04
968791492;2021;1213.38;1002.8;210.58
968791670;2021;162.02;133.9;28.12
968792057;2021;139.25;115.08;24.17
968792812;2021;319.29;263.87;55.42
968793096;2021;102.95;85.09;17.86
968793118;2021;176.83;146.13;30.7
968793622;2021;316.38;261.46;54.92
968793738;2021;150.1;124.06;26.04
968793975;2021;151.82;125.46;26.36
968794432;2021;159.56;131.86;27.7
968794491;2021;347.34;287.06;60.28
968794580;2021;1151.13;951.33;199.8
968794742;2021;412.39;340.82;71.57
968795498;2021;45.95;37.98;7.97
968795749;2021;116.82;96.54;20.28
968797466;2021;116.93;96.64;20.29
968798233;2021;318.56;263.27;55.29
968798349;2021;257.13;212.5;44.63
968799310;2021;372.12;307.53;64.59
970026072;2021;447.09;369.49;77.6
970032943;2021;311.18;257.17;54.01
970033796;2021;14709.85;12156.9;2552.95
970049978;2021;317.22;262.17;55.05
970051395;2021;227.33;187.87;39.46
970054394;2021;702.93;580.94;121.99
970070446;2021;91.12;75.31;15.81
970080220;2021;1471.59;1216.18;255.41
970085117;2021;191.74;158.46;33.28
970098103;2021;297.94;246.23;51.71
970114397;2021;636.62;526.13;110.49
970126824;2021;132;109.1;22.9
970129564;2021;149.6;123.63;25.97
970133111;2021;265.87;219.73;46.14
970160054;2021;88.45;73.1;15.35
970167652;2021;410.98;339.65;71.33
970169620;2021;89.19;73.7;15.49
970173830;2021;100.61;83.15;17.46
970184492;2021;100.21;82.82;17.39
970186053;2021;205.85;170.12;35.73
970221304;2021;218.4;180.49;37.91
970262779;2021;610.78;504.78;106
970269641;2021;174.61;144.3;30.31
970276680;2021;191.18;158.01;33.17
970281242;2021;210.78;174.2;36.58
970285868;2021;101.7;84.06;17.64
970287046;2021;27.39;22.64;4.75
970320876;2021;143.54;118.63;24.91
970343892;2021;342.78;283.29;59.49
970345453;2021;132.43;109.44;22.99
970349297;2021;186.89;154.46;32.43
970356269;2021;155.3;128.35;26.95
970360584;2021;493.53;407.88;85.65
970361971;2021;91.37;75.52;15.85
970385242;2021;424;350.42;73.58
970410069;2021;150.76;124.6;26.16
970418108;2021;326.05;269.47;56.58
970458398;2021;54.08;44.69;9.39
970491484;2021;95.03;78.54;16.49
970500580;2021;22.4;18.51;3.89
970500610;2021;111.1;91.83;19.27
970538642;2021;398.72;329.52;69.2
970555679;2021;240.08;198.41;41.67
970563973;2021;247.75;204.75;43
970648154;2021;255.78;211.39;44.39
970648340;2021;263.13;217.47;45.66
970653573;2021;686.92;567.7;119.22
970661509;2021;191.18;158;33.18
970662084;2021;216.76;179.14;37.62
970679467;2021;336.11;277.78;58.33
970684819;2021;571.56;472.37;99.19
970710283;2021;95.97;79.31;16.66
970737726;2021;120.16;99.31;20.85
970743858;2021;484.07;400.05;84.02
970764588;2021;65.2;53.89;11.31
970826818;2021;2614.35;2160.62;453.73
970827202;2021;899.07;743.03;156.04
970833938;2021;67.96;56.16;11.8
970833970;2021;102.08;84.36;17.72
970901984;2021;245.58;202.96;42.62
970912471;2021;233.5;192.98;40.52
970958625;2021;297.43;245.81;51.62
970967675;2021;182.97;151.21;31.76
970972547;2021;43.96;36.33;7.63
971000441;2021;388.33;320.93;67.4
971001928;2021;200.57;165.76;34.81
971006849;2021;613.75;507.23;106.52
971011516;2021;100.23;82.84;17.39
971016135;2021;95.24;78.71;16.53
971017476;2021;89.56;74.02;15.54
971019177;2021;242.12;200.11;42.01
971020868;2021;91.99;76.03;15.96
971022232;2021;113.02;93.41;19.61
971023328;2021;98.57;81.47;17.1
971026319;2021;249.85;206.49;43.36
971026580;2021;326;269.42;56.58
971028540;2021;304.36;251.53;52.83
971030499;2021;100.29;82.88;17.41
971030901;2021;51.41;42.49;8.92
971032084;2021;147.16;121.62;25.54
971034109;2021;128.69;106.35;22.34
971041407;2021;345.27;285.34;59.93
971042195;2021;282.27;233.28;48.99
971043884;2021;207.96;171.87;36.09
971048290;2021;237.32;196.13;41.19
971049041;2021;114.19;94.39;19.8
971049637;2021;121.2;100.16;21.04
971050325;2021;562.76;465.09;97.67
971051623;2021;593.89;490.81;103.08
971057885;2021;34.64;28.63;6.01
971060304;2021;88.02;72.74;15.28
971062331;2021;306.82;253.57;53.25
971062684;2021;101.82;84.15;17.67
971063605;2021;150.76;124.59;26.17
971063974;2021;142.66;117.89;24.77
971066485;2021;195.42;161.51;33.91
971067104;2021;78.25;64.67;13.58
971067929;2021;89.02;73.57;15.45
971071594;2021;607.54;502.1;105.44
971077169;2021;93.03;76.88;16.15
971079250;2021;156.92;129.68;27.24
971086362;2021;147.38;121.81;25.57
971087482;2021;115.27;95.27;20
971091803;2021;349.54;288.88;60.66
971099707;2021;613.04;506.65;106.39
971102953;2021;91.44;75.57;15.87
971103127;2021;165.8;137.02;28.78
971107661;2021;99.61;82.32;17.29
971109060;2021;143.6;118.68;24.92
971110549;2021;250.85;207.32;43.53
971112770;2021;144.27;119.23;25.04
971113033;2021;95.92;79.26;16.66
971113742;2021;322.63;266.63;56
971119767;2021;96.17;79.48;16.69
971123845;2021;153.1;126.52;26.58
971125317;2021;79.02;65.3;13.72
971129150;2021;177.96;147.07;30.89
971136564;2021;107.46;88.82;18.64
971137544;2021;294.65;243.51;51.14
971137684;2021;93.39;77.19;16.2
971140197;2021;108.87;89.97;18.9
971142467;2021;175.29;144.88;30.41
971148775;2021;284.34;234.99;49.35
971149305;2021;126.86;104.84;22.02
971149909;2021;109.6;90.58;19.02
971153051;2021;88.24;72.93;15.31
971157979;2021;101.06;83.52;17.54
971158207;2021;588.61;486.45;102.16
971160937;2021;98.59;81.48;17.11
971167745;2021;223.07;184.36;38.71
971169160;2021;304.74;251.84;52.9
971177996;2021;270.67;223.7;46.97
971178240;2021;298.14;246.39;51.75
971181209;2021;0.5;0.41;0.09
971182167;2021;29.84;24.66;5.18
971182299;2021;178.86;147.82;31.04
971189064;2021;542.85;448.63;94.22
971190879;2021;512;423.15;88.85
971196206;2021;1232.09;1018.26;213.83
971200335;2021;157.63;130.28;27.35
971201102;2021;947.78;783.29;164.49
971203148;2021;487.84;403.18;84.66
971209529;2021;235.76;194.84;40.92
971220018;2021;398.39;329.25;69.14
971220735;2021;100.65;83.18;17.47
971223238;2021;169.37;139.97;29.4
971225710;2021;526.54;435.15;91.39
971230390;2021;166.92;137.94;28.98
971235570;2021;82.84;68.47;14.37
971236887;2021;86.74;71.68;15.06
971241805;2021;168.06;138.89;29.17
971246793;2021;271;223.97;47.03
971250871;2021;104.76;86.58;18.18
971252696;2021;155.21;128.28;26.93
971253072;2021;185.86;153.6;32.26
971260222;2021;102.91;85.05;17.86
971264945;2021;211.32;174.65;36.67
971267367;2021;175.38;144.95;30.43
971305285;2021;87.07;71.95;15.12
971319863;2021;271.67;224.53;47.14
971321582;2021;164.06;135.59;28.47
971322201;2021;142.72;117.96;24.76
971324697;2021;119.66;98.89;20.77
971326851;2021;1181.33;976.3;205.03
971328196;2021;2723.46;2250.79;472.67
971337705;2021;112.09;92.64;19.45
971338159;2021;81.66;67.49;14.17
971341400;2021;224.95;185.92;39.03
971343748;2021;538.15;444.75;93.4
971347085;2021;76.37;63.12;13.25
971349207;2021;91.84;75.9;15.94
971350604;2021;231.26;191.13;40.13
971354006;2021;1296.14;1071.2;224.94
971354464;2021;118.22;97.69;20.53
971358206;2021;33.46;27.65;5.81
971360197;2021;588.34;486.22;102.12
971362033;2021;113.55;93.84;19.71
971362246;2021;182.89;151.15;31.74
971367256;2021;329.07;271.96;57.11
971368996;2021;94.58;78.17;16.41
971369410;2021;345.84;285.82;60.02
971369852;2021;1692.52;1398.78;293.74
971389446;2021;103.97;85.93;18.04
971390665;2021;120.93;99.95;20.98
971395063;2021;29.01;23.98;5.03
971401721;2021;91.83;75.89;15.94
971402736;2021;128.04;105.81;22.23
971408912;2021;89.51;73.98;15.53
971417628;2021;122.2;101;21.2
971418063;2021;102.35;84.59;17.76
971423679;2021;86.55;71.53;15.02
971439524;2021;93.37;77.17;16.2
971443637;2021;865.23;715.06;150.17
971451001;2021;225.96;186.74;39.22
971458316;2021;99.16;81.94;17.22
971462135;2021;666.9;551.16;115.74
971465908;2021;96.94;80.12;16.82
971470642;2021;149.44;123.5;25.94
971471134;2021;89.38;73.87;15.51
971477485;2021;94.13;77.78;16.35
971479100;2021;465.04;384.33;80.71
971487472;2021;88.2;72.9;15.3
971488150;2021;11.16;9.23;1.93
971493499;2021;288.14;238.13;50.01
971504148;2021;82.67;68.32;14.35
971504261;2021;275.25;227.48;47.77
971505136;2021;85.66;70.79;14.87
971506043;2021;135.91;112.31;23.6
971514976;2021;231.59;191.4;40.19
971521263;2021;2120.39;1752.4;367.99
971521484;2021;77.77;64.28;13.49
971578532;2021;344.09;284.37;59.72
971581169;2021;69.63;57.54;12.09
971603022;2021;17.1;14.14;2.96
971606706;2021;101.66;84.02;17.64
971613567;2021;77.97;64.43;13.54
971635250;2021;144.34;119.29;25.05
971657955;2021;82.62;68.28;14.34
971658552;2021;83.22;68.77;14.45
971678979;2021;277.82;229.6;48.22
971680590;2021;106.87;88.32;18.55
971688818;2021;82.84;68.47;14.37
971689024;2021;451.34;373.02;78.32
971691398;2021;304.82;251.92;52.9
971698031;2021;197.31;163.07;34.24
971699453;2021;96.37;79.65;16.72
971704430;2021;185.84;153.58;32.26
971705585;2021;293.66;242.69;50.97
971710562;2021;187.56;155.01;32.55
971719918;2021;80.57;66.58;13.99
971726051;2021;86.2;71.24;14.96
971734380;2021;93.12;76.95;16.17
971744645;2021;123.07;101.71;21.36
971745897;2021;98.25;81.2;17.05
971749086;2021;211.06;174.42;36.64
971753644;2021;98.18;81.14;17.04
971754683;2021;234.4;193.71;40.69
971765421;2021;1095.33;905.23;190.1
971770085;2021;73.66;60.88;12.78
971781826;2021;491.72;406.37;85.35
971785147;2021;87.17;72.04;15.13
971789142;2021;148.95;123.1;25.85
971793689;2021;113.58;93.87;19.71
971794200;2021;147.96;122.28;25.68
971796637;2021;70.92;58.61;12.31
971798702;2021;76.51;63.23;13.28
971799768;2021;2486.82;2055.22;431.6
971806896;2021;87.73;72.5;15.23
971806926;2021;90.31;74.63;15.68
971809771;2021;134.83;111.42;23.41
971810079;2021;43.26;35.75;7.51
971810427;2021;349.07;288.48;60.59
971810516;2021;121.68;100.56;21.12
971825971;2021;78.78;65.1;13.68
971837627;2021;133.82;110.59;23.23
971844496;2021;614.33;507.7;106.63
971845808;2021;567.95;469.39;98.56
971847045;2021;192.89;159.41;33.48
971864772;2021;98.98;81.8;17.18
971869979;2021;74.36;61.46;12.9
971875715;2021;267.42;221.01;46.41
971878943;2021;330.13;272.84;57.29
971884110;2021;131.22;108.45;22.77
971884862;2021;57.36;47.41;9.95
971887985;2021;520.41;430.09;90.32
971888523;2021;202.84;167.64;35.2
971891389;2021;77.6;64.13;13.47
971900736;2021;163.12;134.81;28.31
971907331;2021;32.15;26.57;5.58
971907773;2021;123.55;102.11;21.44
971919267;2021;73.75;60.94;12.81
971923248;2021;286.1;236.45;49.65
971934630;2021;100.62;83.15;17.47
971949549;2021;216.7;179.08;37.62
971950571;2021;192.45;159.05;33.4
971952388;2021;73.77;60.97;12.8
971960151;2021;164.35;135.83;28.52
971965161;2021;116.58;96.34;20.24
971968233;2021;348.59;288.1;60.49
971969027;2021;72.29;59.74;12.55
971974527;2021;217.34;179.61;37.73
971975361;2021;973.11;804.22;168.89
971976872;2021;117.71;97.27;20.44
971983682;2021;242.81;200.66;42.15
971984581;2021;229.96;190.05;39.91
971994838;2021;121.4;100.34;21.06
971995664;2021;77.04;63.67;13.37
972003258;2021;95.11;78.61;16.5
972004769;2021;628.61;519.52;109.09
972015256;2021;133.8;110.57;23.23
972019456;2021;75.58;62.46;13.12
972022724;2021;263.43;217.7;45.73
972030271;2021;378.35;312.68;65.67
972035931;2021;71.81;59.35;12.46
972040935;2021;154.27;127.5;26.77
972041346;2021;281.61;232.73;48.88
972041699;2021;565.09;467.02;98.07
972041907;2021;109.73;90.69;19.04
972051996;2021;83.25;68.8;14.45
972056203;2021;117.53;97.14;20.39
972064354;2021;465.05;384.34;80.71
972065016;2021;125.18;103.45;21.73
972066209;2021;138.41;114.39;24.02
972067000;2021;60.33;49.86;10.47
972071512;2021;103.25;85.33;17.92
972081305;2021;71.31;58.93;12.38
972082166;2021;120.78;99.81;20.97
975275410;2021;74.23;61.35;12.88
975276816;2021;187.53;154.98;32.55
975283901;2021;108.15;89.38;18.77
975286439;2021;189.08;156.26;32.82
975292935;2021;61.42;50.76;10.66
975296248;2021;122.05;100.87;21.18
975320394;2021;59.84;49.46;10.38
975320645;2021;200.02;165.31;34.71
975325213;2021;57.36;47.41;9.95
975329065;2021;136.11;112.48;23.63
975335782;2021;204.42;168.95;35.47
975342703;2021;59.33;49.04;10.29
975350021;2021;96.92;80.1;16.82
975354175;2021;86.8;71.73;15.07
975357859;2021;97.17;80.3;16.87
975361325;2021;112.18;92.71;19.47
975371150;2021;88.4;73.05;15.35
975371339;2021;117.01;96.7;20.31
975373706;2021;70.69;58.42;12.27
975380915;2021;194.35;160.61;33.74
975398865;2021;71.58;59.16;12.42
975399799;2021;222.17;183.61;38.56
975412264;2021;45.7;37.76;7.94
975416340;2021;66.25;54.76;11.49
975422537;2021;661.96;547.08;114.88
975429515;2021;65.97;54.52;11.45
975438077;2021;138.93;114.81;24.12
975440276;2021;106.28;87.83;18.45
975468731;2021;68.55;56.65;11.9
975470655;2021;193.53;159.95;33.58
975476874;2021;110.74;91.51;19.23
975480138;2021;245.56;202.94;42.62
975493639;2021;65.66;54.27;11.39
975496565;2021;1109.93;917.3;192.63
975499890;2021;65.99;54.53;11.46
975505203;2021;99.08;81.87;17.21
975507370;2021;135.51;111.99;23.52
975511653;2021;75.01;62;13.01
975526227;2021;57.91;47.85;10.06
975549243;2021;483.29;399.4;83.89
975554824;2021;0.25;0.21;0.04
975558072;2021;109.49;90.49;19
975561022;2021;48.04;39.7;8.34
975565486;2021;24.5;20.24;4.26
975566687;2021;149.64;123.68;25.96
975570420;2021;583.96;482.61;101.35
975572423;2021;58.05;47.97;10.08
975582860;2021;451.04;372.76;78.28
975586300;2021;101.15;83.6;17.55
975587927;2021;351.42;290.43;60.99
975588761;2021;56.8;46.94;9.86
975589083;2021;85.54;70.69;14.85
975591045;2021;54.14;44.74;9.4
975593382;2021;206.81;170.91;35.9
975595652;2021;181.19;149.74;31.45
975600087;2021;87.66;72.45;15.21
975602241;2021;88.6;73.22;15.38
975603736;2021;272.15;224.92;47.23
975606913;2021;127.66;105.51;22.15
975607340;2021;51.85;42.86;8.99
975610546;2021;90.32;74.65;15.67
975619217;2021;70.15;57.98;12.17
975619829;2021;108.04;89.29;18.75
975625071;2021;183.24;151.43;31.81
975633120;2021;17.57;14.52;3.05
975633333;2021;346.99;286.77;60.22
975635050;2021;51.15;42.28;8.87
975639870;2021;121.4;100.33;21.07
975641085;2021;172.61;142.65;29.96
975643118;2021;333.46;275.59;57.87
975643207;2021;529.62;437.7;91.92
975646311;2021;46.98;38.83;8.15
975663577;2021;87.7;72.48;15.22
975669079;2021;69.04;57.05;11.99
975669591;2021;222.2;183.63;38.57
975673343;2021;86.21;71.26;14.95
975692194;2021;287.4;237.52;49.88
975692577;2021;100.88;83.37;17.51
975700960;2021;413.5;341.74;71.76
975706314;2021;169.88;140.39;29.49
975716506;2021;49.56;40.96;8.6
975719254;2021;85.95;71.03;14.92
975723928;2021;1093.16;903.44;189.72
975729802;2021;68.9;56.94;11.96
975745514;2021;155.49;128.5;26.99
975750976;2021;175.28;144.87;30.41
975754122;2021;66.97;55.35;11.62
975759574;2021;78.53;64.9;13.63
975767631;2021;569.34;470.53;98.81
975768182;2021;50.98;42.14;8.84
975771078;2021;50.01;41.33;8.68
975771973;2021;446.5;369.01;77.49
975773690;2021;144.66;119.56;25.1
975774506;2021;46.38;38.34;8.04
975776053;2021;133.29;110.16;23.13
975778137;2021;119.14;98.47;20.67
975781669;2021;260.48;215.28;45.2
975781677;2021;414.47;342.54;71.93
975781723;2021;63.03;52.09;10.94
975782738;2021;81.07;67;14.07
975783912;2021;91.44;75.58;15.86
975788809;2021;82.54;68.21;14.33
975791656;2021;48.04;39.71;8.33
975792393;2021;187.74;155.16;32.58
975792490;2021;164.25;135.75;28.5
975794779;2021;936.89;774.29;162.6
975796224;2021;207.71;171.66;36.05
975796941;2021;82.88;68.5;14.38
975799932;2021;29.71;24.56;5.15
975799967;2021;48.39;39.99;8.4
975810057;2021;82.17;67.91;14.26
975812378;2021;66.49;54.94;11.55
975815180;2021;351.52;290.51;61.01
975820842;2021;143.6;118.68;24.92
975825704;2021;75.34;62.27;13.07
975832131;2021;98.58;81.47;17.11
975833669;2021;65.68;54.28;11.4
975838350;2021;46.48;38.41;8.07
975838849;2021;49.55;40.95;8.6
975841262;2021;273.8;226.28;47.52
975843192;2021;62.12;51.33;10.79
975844539;2021;47.48;39.24;8.24
975844806;2021;556.31;459.76;96.55
975846221;2021;980.75;810.53;170.22
975846876;2021;76.39;63.13;13.26
975847678;2021;127.96;105.76;22.2
975848674;2021;54.43;44.98;9.45
975849972;2021;274.25;226.65;47.6
975851594;2021;146.81;121.33;25.48
975851888;2021;94.96;78.47;16.49
975852566;2021;176.17;145.59;30.58
975853651;2021;154.57;127.75;26.82
975854429;2021;45.7;37.76;7.94
975854739;2021;137.61;113.73;23.88
975859285;2021;64.12;52.99;11.13
975859900;2021;28.13;23.25;4.88
975861271;2021;45.21;37.36;7.85
975864076;2021;64.76;53.52;11.24
975865102;2021;67.42;55.71;11.71
975869051;2021;139.78;115.52;24.26
975871854;2021;39.35;32.52;6.83
