DATUM;OPEN;HIGH;LOW;KOERS
2003-04-04;;;;217.23000
2003-04-07;;;;220.12000
2003-04-08;;;;218.51000
2003-04-09;;;;215.68000
2003-04-10;;;;215.08000
2003-04-11;;;;215.22000
2003-04-14;;;;217.69000
2003-04-15;;;;219.51000
2003-04-16;;;;215.92000
2003-04-17;;;;218.65000
2003-04-18;;;;218.65000
2003-04-21;;;;218.65000
2003-04-22;;;;219.98000
2003-04-23;;;;222.11000
2003-04-24;;;;219.20000
2003-04-25;;;;216.29000
2003-04-28;;;;220.29000
2003-04-29;;;;219.43000
2003-04-30;;;;218.61000
2003-05-01;;;;218.61000
2003-05-02;;;;220.17000
2003-05-05;;;;219.44000
2003-05-06;;;;219.94000
2003-05-07;;;;220.05000
2003-05-08;;;;215.10000
2003-05-09;;;;217.69000
2003-05-12;;;;218.59000
2003-05-13;;;;219.06000
2003-05-14;;;;219.53000
2003-05-15;;;;222.35000
2003-05-16;;;;219.40000
2003-05-19;;;;213.31000
2003-05-20;;;;212.88000
2003-05-21;;;;213.57000
2003-05-22;;;;214.99000
2003-05-23;;;;213.33000
2003-05-26;;;;212.77000
2003-05-27;;;;215.90000
2003-05-28;;;;218.03000
2003-05-29;;;;216.27000
2003-05-30;;;;219.59000
2003-06-02;;;;222.09000
2003-06-03;;;;222.70000
2003-06-04;;;;226.66000
2003-06-05;;;;224.64000
2003-06-06;;;;227.80000
2003-06-09;;;;225.38000
2003-06-10;;;;227.43000
2003-06-11;;;;229.07000
2003-06-12;;;;229.60000
2003-06-13;;;;226.20000
2003-06-16;;;;230.29000
2003-06-17;;;;232.20000
2003-06-18;;;;233.92000
2003-06-19;;;;230.43000
2003-06-20;;;;232.55000
2003-06-23;;;;230.48000
2003-06-24;;;;230.45000
2003-06-25;;;;229.40000
2003-06-26;;;;232.09000
2003-06-27;;;;231.16000
2003-06-30;;;;229.07000
2003-07-01;;;;228.56000
2003-07-02;;;;232.63000
2003-07-03;;;;232.87000
2003-07-04;;;;232.67000
2003-07-07;;;;239.73000
2003-07-08;;;;240.14000
2003-07-09;;;;238.72000
2003-07-10;;;;235.74000
2003-07-11;;;;238.19000
2003-07-14;;;;240.41000
2003-07-15;;;;241.06000
2003-07-16;;;;239.19000
2003-07-17;;;;236.32000
2003-07-18;;;;237.09000
2003-07-21;;;;233.46000
2003-07-22;;;;234.83000
2003-07-23;;;;233.00000
2003-07-24;;;;233.61000
2003-07-25;;;;234.86000
2003-07-28;;;;235.93000
2003-07-29;;;;235.61000
2003-07-30;;;;236.08000
2003-07-31;;;;239.16000
2003-08-01;;;;236.49000
2003-08-04;;;;234.72000
2003-08-05;;;;232.31000
2003-08-06;;;;232.18000
2003-08-07;;;;232.93000
2003-08-08;;;;234.96000
2003-08-11;;;;235.48000
2003-08-12;;;;238.54000
2003-08-13;;;;237.74000
2003-08-14;;;;240.50000
2003-08-15;;;;241.08000
2003-08-18;;;;244.98000
2003-08-19;;;;246.18000
2003-08-20;;;;246.43000
2003-08-21;;;;251.05000
2003-08-22;;;;250.40000
2003-08-25;;;;250.04000
2003-08-26;;;;250.10000
2003-08-27;;;;250.18000
2003-08-28;;;;251.23000
2003-08-29;;;;250.06000
2003-09-01;;;;252.04000
2003-09-02;;;;257.03000
2003-09-03;;;;258.55000
2003-09-04;;;;256.72000
2003-09-05;;;;252.65000
2003-09-08;;;;255.36000
2003-09-09;;;;251.14000
2003-09-10;;;;248.81000
2003-09-11;;;;249.26000
2003-09-12;;;;248.45000
2003-09-15;;;;248.26000
2003-09-16;;;;253.54000
2003-09-17;;;;251.90000
2003-09-18;;;;255.35000
2003-09-19;;;;252.29000
2003-09-22;;;;247.56000
2003-09-23;;;;248.42000
2003-09-24;;;;245.36000
2003-09-25;;;;243.31000
2003-09-26;;;;242.47000
2003-09-29;;;;241.28000
2003-09-30;;;;237.93000
2003-10-01;;;;241.58000
2003-10-02;;;;243.51000
2003-10-03;;;;248.47000
2003-10-06;;;;246.85000
2003-10-07;;;;246.49000
2003-10-08;;;;244.71000
2003-10-09;;;;247.80000
2003-10-10;;;;247.46000
2003-10-13;;;;250.99000
2003-10-14;;;;251.41000
2003-10-15;;;;252.87000
2003-10-16;;;;254.16000
2003-10-17;;;;251.21000
2003-10-20;;;;252.60000
2003-10-21;;;;252.47000
2003-10-22;;;;246.69000
2003-10-23;;;;244.93000
2003-10-24;;;;244.60000
2003-10-27;;;;246.59000
2003-10-28;;;;251.10000
2003-10-29;;;;252.00000
2003-10-30;;;;252.81000
2003-10-31;;;;253.30000
2003-11-03;;;;257.13000
2003-11-04;;;;256.86000
2003-11-05;;;;256.99000
2003-11-06;;;;257.56000
2003-11-07;;;;256.51000
2003-11-10;;;;255.70000
2003-11-11;;;;253.73000
2003-11-12;;;;253.85000
2003-11-13;;;;253.16000
2003-11-14;;;;251.44000
2003-11-17;;;;248.48000
2003-11-18;;;;244.21000
2003-11-19;;;;245.47000
2003-11-20;;;;244.20000
2003-11-21;;;;244.74000
2003-11-24;;;;250.18000
2003-11-25;;;;250.56000
2003-11-26;;;;249.34000
2003-11-27;;;;250.14000
2003-11-28;;;;248.44000
2003-12-01;;;;251.94000
2003-12-02;;;;250.17000
2003-12-03;;;;249.75000
2003-12-04;;;;250.84000
2003-12-05;;;;248.23000
2003-12-08;;;;247.49000
2003-12-09;;;;246.41000
2003-12-10;;;;245.46000
2003-12-11;;;;247.67000
2003-12-12;;;;247.60000
2003-12-15;;;;247.13000
2003-12-16;;;;246.94000
2003-12-17;;;;245.65000
2003-12-18;;;;247.82000
2003-12-19;;;;249.04000
2003-12-22;;;;249.29000
2003-12-23;;;;250.00000
2003-12-24;;;;250.00000
2003-12-25;;;;250.00000
2003-12-26;;;;250.00000
2003-12-29;;;;251.46000
2003-12-30;;;;251.36000
2003-12-31;;;;251.17000
2004-01-01;;;;251.17000
2004-01-02;;;;252.16000
2004-01-05;;;;253.47000
2004-01-06;;;;252.97000
2004-01-07;;;;254.12000
2004-01-08;;;;253.86000
2004-01-09;;;;251.81000
2004-01-12;;;;253.38000
2004-01-13;;;;252.30000
2004-01-14;;;;255.78000
2004-01-15;;;;256.60000
2004-01-16;;;;261.27000
2004-01-19;;;;262.40000
2004-01-20;;;;258.94000
2004-01-21;;;;259.39000
2004-01-22;;;;258.36000
2004-01-23;;;;259.87000
2004-01-26;;;;262.86000
2004-01-27;;;;259.05000
2004-01-28;;;;259.77000
2004-01-29;;;;260.08000
2004-01-30;;;;258.43000
2004-02-02;;;;259.78000
2004-02-03;;;;257.87000
2004-02-04;;;;255.98000
2004-02-05;;;;255.86000
2004-02-06;;;;256.36000
2004-02-09;;;;257.26000
2004-02-10;;;;257.84000
2004-02-11;;;;259.87000
2004-02-12;;;;257.40000
2004-02-13;;;;257.31000
2004-02-16;;;;257.74000
2004-02-17;;;;259.44000
2004-02-18;;;;258.61000
2004-02-19;;;;260.90000
2004-02-20;;;;260.94000
2004-02-23;;;;261.21000
2004-02-24;;;;258.23000
2004-02-25;;;;260.83000
2004-02-26;;;;263.13000
2004-02-27;;;;263.88000
2004-03-01;;;;266.64000
2004-03-02;;;;268.30000
2004-03-03;;;;270.67000
2004-03-04;;;;270.74000
2004-03-05;;;;267.61000
2004-03-08;;;;267.41000
2004-03-09;;;;265.25000
2004-03-10;;;;265.32000
2004-03-11;;;;260.36000
2004-03-12;;;;262.74000
2004-03-15;;;;259.25000
2004-03-16;;;;259.17000
2004-03-17;;;;265.02000
2004-03-18;;;;261.56000
2004-03-19;;;;260.67000
2004-03-22;;;;256.50000
2004-03-23;;;;257.70000
2004-03-24;;;;259.01000
2004-03-25;;;;263.32000
2004-03-26;;;;265.25000
2004-03-29;;;;267.31000
2004-03-30;;;;267.43000
2004-03-31;;;;266.16000
2004-04-01;;;;266.85000
2004-04-02;;;;272.74000
2004-04-05;;;;276.75000
2004-04-06;;;;275.42000
2004-04-07;;;;272.86000
2004-04-08;;;;273.96000
2004-04-09;;;;273.96000
2004-04-12;;;;273.96000
2004-04-13;;;;276.28000
2004-04-14;;;;273.74000
2004-04-15;;;;272.90000
2004-04-16;;;;272.69000
2004-04-19;;;;272.68000
2004-04-20;;;;273.36000
2004-04-21;;;;273.62000
2004-04-22;;;;276.22000
2004-04-23;;;;277.65000
2004-04-26;;;;277.04000
2004-04-27;;;;275.94000
2004-04-28;;;;273.47000
2004-04-29;;;;269.82000
2004-04-30;;;;266.89000
2004-05-03;;;;269.21000
2004-05-04;;;;268.20000
2004-05-05;;;;268.59000
2004-05-06;;;;266.44000
2004-05-07;;;;265.78000
2004-05-10;;;;260.47000
2004-05-11;;;;263.44000
2004-05-12;;;;262.63000
2004-05-13;;;;263.10000
2004-05-14;;;;262.08000
2004-05-17;;;;256.29000
2004-05-18;;;;259.01000
2004-05-19;;;;260.38000
2004-05-20;;;;261.26000
2004-05-21;;;;261.43000
2004-05-24;;;;263.10000
2004-05-25;;;;262.57000
2004-05-26;;;;264.22000
2004-05-27;;;;263.29000
2004-05-28;;;;264.20000
2004-05-31;;;;264.20000
2004-06-01;;;;263.99000
2004-06-02;;;;263.69000
2004-06-03;;;;262.47000
2004-06-04;;;;263.96000
2004-06-07;;;;267.16000
2004-06-08;;;;268.42000
2004-06-09;;;;269.53000
2004-06-10;;;;270.57000
2004-06-11;;;;271.53000
2004-06-14;;;;267.39000
2004-06-15;;;;269.03000
2004-06-16;;;;271.67000
2004-06-17;;;;271.34000
2004-06-18;;;;270.15000
2004-06-21;;;;270.57000
2004-06-22;;;;270.12000
2004-06-23;;;;271.72000
2004-06-24;;;;271.29000
2004-06-25;;;;270.96000
2004-06-28;;;;270.86000
2004-06-29;;;;271.82000
2004-06-30;;;;271.09000
2004-07-01;;;;269.87000
2004-07-02;;;;266.21000
2004-07-05;;;;265.95000
2004-07-06;;;;264.22000
2004-07-07;;;;263.16000
2004-07-08;;;;261.37000
2004-07-09;;;;262.48000
2004-07-12;;;;262.47000
2004-07-13;;;;263.79000
2004-07-14;;;;261.78000
2004-07-15;;;;260.53000
2004-07-16;;;;259.31000
2004-07-19;;;;259.41000
2004-07-20;;;;260.75000
2004-07-21;;;;261.70000
2004-07-22;;;;260.02000
2004-07-23;;;;260.55000
2004-07-26;;;;258.79000
2004-07-27;;;;261.42000
2004-07-28;;;;262.41000
2004-07-29;;;;263.33000
2004-07-30;;;;264.82000
2004-08-02;;;;265.51000
2004-08-03;;;;264.38000
2004-08-04;;;;263.15000
2004-08-05;;;;261.07000
2004-08-06;;;;254.27000
2004-08-09;;;;253.49000
2004-08-10;;;;254.86000
2004-08-11;;;;255.95000
2004-08-12;;;;253.62000
2004-08-13;;;;251.42000
2004-08-16;;;;253.78000
2004-08-17;;;;254.74000
2004-08-18;;;;257.35000
2004-08-19;;;;256.69000
2004-08-20;;;;258.07000
2004-08-23;;;;260.53000
2004-08-24;;;;261.86000
2004-08-25;;;;263.83000
2004-08-26;;;;264.71000
2004-08-27;;;;266.84000
2004-08-30;;;;265.31000
2004-08-31;;;;263.51000
2004-09-01;;;;264.42000
2004-09-02;;;;266.53000
2004-09-03;;;;267.37000
2004-09-06;;;;267.92000
2004-09-07;;;;269.24000
2004-09-08;;;;267.82000
2004-09-09;;;;266.54000
2004-09-10;;;;265.55000
2004-09-13;;;;267.51000
2004-09-14;;;;267.37000
2004-09-15;;;;267.63000
2004-09-16;;;;268.64000
2004-09-17;;;;269.03000
2004-09-20;;;;268.35000
2004-09-21;;;;268.03000
2004-09-22;;;;265.73000
2004-09-23;;;;263.78000
2004-09-24;;;;264.18000
2004-09-27;;;;262.08000
2004-09-28;;;;263.02000
2004-09-29;;;;264.05000
2004-09-30;;;;262.68000
2004-10-01;;;;266.93000
2004-10-04;;;;270.71000
2004-10-05;;;;270.09000
2004-10-06;;;;271.28000
2004-10-07;;;;269.93000
2004-10-08;;;;266.98000
2004-10-11;;;;267.90000
2004-10-12;;;;267.48000
2004-10-13;;;;267.05000
2004-10-14;;;;263.17000
2004-10-15;;;;262.37000
2004-10-18;;;;262.08000
2004-10-19;;;;261.94000
2004-10-20;;;;259.77000
2004-10-21;;;;260.64000
2004-10-22;;;;259.03000
2004-10-25;;;;255.39000
2004-10-26;;;;257.65000
2004-10-27;;;;260.60000
2004-10-28;;;;262.46000
2004-10-29;;;;262.71000
2004-11-01;;;;262.88000
2004-11-02;;;;264.74000
2004-11-03;;;;265.41000
2004-11-04;;;;266.46000
2004-11-05;;;;267.44000
2004-11-08;;;;266.38000
2004-11-09;;;;266.71000
2004-11-10;;;;266.52000
2004-11-11;;;;268.71000
2004-11-12;;;;270.58000
2004-11-15;;;;270.95000
2004-11-16;;;;268.94000
2004-11-17;;;;270.13000
2004-11-18;;;;270.58000
2004-11-19;;;;267.89000
2004-11-22;;;;267.90000
2004-11-23;;;;267.36000
2004-11-24;;;;267.25000
2004-11-25;;;;267.05000
2004-11-26;;;;266.61000
2004-11-29;;;;266.16000
2004-11-30;;;;264.88000
2004-12-01;;;;267.38000
2004-12-02;;;;268.58000
2004-12-03;;;;267.36000
2004-12-06;;;;265.87000
2004-12-07;;;;264.17000
2004-12-08;;;;266.22000
2004-12-09;;;;266.07000
2004-12-10;;;;266.45000
2004-12-13;;;;267.69000
2004-12-14;;;;268.73000
2004-12-15;;;;267.75000
2004-12-16;;;;269.47000
2004-12-17;;;;268.66000
2004-12-20;;;;267.18000
2004-12-21;;;;268.93000
2004-12-22;;;;269.81000
2004-12-23;;;;268.48000
2004-12-24;;;;268.48000
2004-12-27;;;;266.92000
2004-12-28;;;;268.41000
2004-12-29;;;;268.30000
2004-12-30;;;;268.46000
2004-12-31;;;;268.46000
2005-01-03;;;;269.90000
2005-01-04;;;;270.37000
2005-01-05;;;;269.16000
2005-01-06;;;;271.27000
2005-01-07;;;;273.33000
2005-01-10;;;;273.31000
2005-01-11;;;;271.57000
2005-01-12;;;;269.96000
2005-01-13;;;;270.00000
2005-01-14;;;;272.77000
2005-01-17;;;;273.57000
2005-01-18;;;;275.52000
2005-01-19;;;;274.16000
2005-01-20;;;;273.32000
2005-01-21;;;;271.66000
2005-01-24;;;;270.80000
2005-01-25;;;;272.67000
2005-01-26;;;;272.52000
2005-01-27;;;;273.24000
2005-01-28;;;;272.78000
2005-01-31;;;;274.44000
2005-02-01;;;;276.32000
2005-02-02;;;;276.94000
2005-02-03;;;;277.30000
2005-02-04;;;;280.17000
2005-02-07;;;;282.23000
2005-02-08;;;;283.01000
2005-02-09;;;;281.47000
2005-02-10;;;;280.92000
2005-02-11;;;;283.04000
2005-02-14;;;;282.48000
2005-02-15;;;;283.29000
2005-02-16;;;;282.30000
2005-02-17;;;;280.09000
2005-02-18;;;;280.46000
2005-02-21;;;;280.39000
2005-02-22;;;;275.73000
2005-02-23;;;;275.79000
2005-02-24;;;;276.72000
2005-02-25;;;;279.79000
2005-02-28;;;;278.09000
2005-03-01;;;;280.76000
2005-03-02;;;;281.86000
2005-03-03;;;;281.81000
2005-03-04;;;;282.51000
2005-03-07;;;;283.61000
2005-03-08;;;;280.49000
2005-03-09;;;;278.59000
2005-03-10;;;;277.05000
2005-03-11;;;;275.75000
2005-03-14;;;;277.32000
2005-03-15;;;;277.92000
2005-03-16;;;;274.33000
2005-03-17;;;;275.01000
2005-03-18;;;;276.58000
2005-03-21;;;;277.08000
2005-03-22;;;;275.55000
2005-03-23;;;;277.21000
2005-03-24;;;;277.86000
2005-03-25;;;;277.86000
2005-03-28;;;;277.86000
2005-03-29;;;;277.53000
2005-03-30;;;;278.47000
2005-03-31;;;;278.60000
2005-04-01;;;;278.73000
2005-04-04;;;;280.24000
2005-04-05;;;;281.61000
2005-04-06;;;;282.29000
2005-04-07;;;;282.81000
2005-04-08;;;;282.70000
2005-04-11;;;;280.78000
2005-04-12;;;;281.99000
2005-04-13;;;;280.68000
2005-04-14;;;;279.71000
2005-04-15;;;;273.73000
2005-04-18;;;;270.24000
2005-04-19;;;;272.14000
2005-04-20;;;;269.68000
2005-04-21;;;;271.45000
2005-04-22;;;;272.26000
2005-04-25;;;;275.45000
2005-04-26;;;;274.01000
2005-04-27;;;;273.28000
2005-04-28;;;;272.36000
2005-04-29;;;;274.60000
2005-05-02;;;;276.68000
2005-05-03;;;;276.08000
2005-05-04;;;;277.69000
2005-05-05;;;;278.16000
2005-05-06;;;;280.31000
2005-05-09;;;;281.04000
2005-05-10;;;;278.04000
2005-05-11;;;;279.30000
2005-05-12;;;;279.42000
2005-05-13;;;;279.32000
2005-05-16;;;;280.38000
2005-05-17;;;;281.12000
2005-05-18;;;;283.62000
2005-05-19;;;;285.68000
2005-05-20;;;;286.47000
2005-05-23;;;;287.44000
2005-05-24;;;;287.56000
2005-05-25;;;;286.33000
2005-05-26;;;;289.00000
2005-05-27;;;;289.19000
2005-05-30;;;;291.21000
2005-05-31;;;;292.36000
2005-06-01;;;;296.55000
2005-06-02;;;;296.52000
2005-06-03;;;;295.78000
2005-06-06;;;;295.84000
2005-06-07;;;;296.97000
2005-06-08;;;;295.76000
2005-06-09;;;;298.32000
2005-06-10;;;;299.79000
2005-06-13;;;;301.66000
2005-06-14;;;;302.19000
2005-06-15;;;;301.50000
2005-06-16;;;;303.35000
2005-06-17;;;;302.28000
2005-06-20;;;;303.68000
2005-06-21;;;;304.05000
2005-06-22;;;;304.36000
2005-06-23;;;;304.46000
2005-06-24;;;;301.65000
2005-06-27;;;;299.08000
2005-06-28;;;;302.88000
2005-06-29;;;;303.16000
2005-06-30;;;;300.91000
2005-07-01;;;;304.18000
2005-07-04;;;;305.65000
2005-07-05;;;;306.76000
2005-07-06;;;;305.74000
2005-07-07;;;;303.81000
2005-07-08;;;;307.25000
2005-07-11;;;;306.85000
2005-07-12;;;;305.06000
2005-07-13;;;;307.15000
2005-07-14;;;;307.97000
2005-07-15;;;;309.07000
2005-07-18;;;;307.90000
2005-07-19;;;;310.23000
2005-07-20;;;;310.43000
2005-07-21;;;;308.62000
2005-07-22;;;;309.53000
2005-07-25;;;;309.93000
2005-07-26;;;;310.69000
2005-07-27;;;;311.78000
2005-07-28;;;;312.46000
2005-07-29;;;;310.34000
2005-08-01;;;;309.77000
2005-08-02;;;;312.12000
2005-08-03;;;;310.41000
2005-08-04;;;;307.38000
2005-08-05;;;;305.51000
2005-08-08;;;;305.45000
2005-08-09;;;;307.62000
2005-08-10;;;;308.93000
2005-08-11;;;;309.73000
2005-08-12;;;;309.01000
2005-08-15;;;;310.55000
2005-08-16;;;;309.28000
2005-08-17;;;;309.25000
2005-08-18;;;;310.52000
2005-08-19;;;;312.08000
2005-08-22;;;;311.96000
2005-08-23;;;;311.28000
2005-08-24;;;;308.97000
2005-08-25;;;;308.05000
2005-08-26;;;;305.96000
2005-08-29;;;;307.46000
2005-08-30;;;;308.63000
2005-08-31;;;;309.40000
2005-09-01;;;;308.28000
2005-09-02;;;;306.61000
2005-09-05;;;;308.09000
2005-09-06;;;;311.16000
2005-09-07;;;;312.50000
2005-09-08;;;;312.10000
2005-09-09;;;;314.31000
2005-09-12;;;;317.27000
2005-09-13;;;;315.37000
2005-09-14;;;;315.00000
2005-09-15;;;;316.88000
2005-09-16;;;;318.61000
2005-09-19;;;;319.44000
2005-09-20;;;;318.60000
2005-09-21;;;;315.48000
2005-09-22;;;;316.83000
2005-09-23;;;;318.45000
2005-09-26;;;;321.44000
2005-09-27;;;;321.17000
2005-09-28;;;;322.87000
2005-09-29;;;;325.04000
2005-09-30;;;;324.33000
2005-10-03;;;;327.31000
2005-10-04;;;;325.56000
2005-10-05;;;;321.00000
2005-10-06;;;;314.25000
2005-10-07;;;;314.79000
2005-10-10;;;;315.17000
2005-10-11;;;;316.84000
2005-10-12;;;;314.45000
2005-10-13;;;;314.60000
2005-10-14;;;;313.61000
2005-10-17;;;;314.57000
2005-10-18;;;;314.04000
2005-10-19;;;;313.42000
2005-10-20;;;;311.52000
2005-10-21;;;;310.84000
2005-10-24;;;;315.11000
2005-10-25;;;;313.18000
2005-10-26;;;;313.28000
2005-10-27;;;;309.74000
2005-10-28;;;;312.72000
2005-10-31;;;;319.08000
2005-11-01;;;;319.20000
2005-11-02;;;;320.00000
2005-11-03;;;;323.45000
2005-11-04;;;;327.14000
2005-11-07;;;;328.33000
2005-11-08;;;;328.82000
2005-11-09;;;;329.22000
2005-11-10;;;;330.06000
2005-11-11;;;;332.87000
2005-11-14;;;;332.09000
2005-11-15;;;;331.39000
2005-11-16;;;;331.72000
2005-11-17;;;;333.58000
2005-11-18;;;;335.76000
2005-11-21;;;;336.69000
2005-11-22;;;;337.89000
2005-11-23;;;;337.81000
2005-11-24;;;;337.67000
2005-11-25;;;;339.41000
2005-11-28;;;;336.50000
2005-11-29;;;;337.14000
2005-11-30;;;;334.71000
2005-12-01;;;;340.42000
2005-12-02;;;;342.54000
2005-12-05;;;;340.68000
2005-12-06;;;;340.97000
2005-12-07;;;;341.44000
2005-12-08;;;;338.51000
2005-12-09;;;;339.39000
2005-12-12;;;;338.23000
2005-12-13;;;;339.90000
2005-12-14;;;;338.86000
2005-12-15;;;;339.49000
2005-12-16;;;;338.82000
2005-12-19;;;;338.09000
2005-12-20;;;;340.84000
2005-12-21;;;;343.90000
2005-12-22;;;;343.76000
2005-12-23;;;;343.98000
2005-12-26;;;;343.98000
2005-12-27;;;;342.31000
2005-12-28;;;;341.94000
2005-12-29;;;;343.55000
2005-12-30;;;;342.55000
2006-01-02;;;;342.94000
2006-01-03;;;;343.61000
2006-01-04;;;;344.30000
2006-01-05;;;;344.26000
2006-01-06;;;;346.10000
2006-01-09;;;;348.52000
2006-01-10;;;;347.11000
2006-01-11;;;;348.36000
2006-01-12;;;;349.18000
2006-01-13;;;;347.88000
2006-01-16;;;;346.73000
2006-01-17;;;;345.03000
2006-01-18;;;;341.17000
2006-01-19;;;;343.92000
2006-01-20;;;;340.75000
2006-01-23;;;;336.66000
2006-01-24;;;;337.51000
2006-01-25;;;;338.32000
2006-01-26;;;;341.46000
2006-01-27;;;;347.50000
2006-01-30;;;;348.99000
2006-01-31;;;;347.78000
2006-02-01;;;;349.32000
2006-02-02;;;;347.15000
2006-02-03;;;;347.40000
2006-02-06;;;;348.52000
2006-02-07;;;;347.18000
2006-02-08;;;;346.83000
2006-02-09;;;;348.21000
2006-02-10;;;;348.66000
2006-02-13;;;;347.36000
2006-02-14;;;;350.34000
2006-02-15;;;;350.25000
2006-02-16;;;;352.69000
2006-02-17;;;;351.20000
2006-02-20;;;;350.50000
2006-02-21;;;;352.13000
2006-02-22;;;;354.44000
2006-02-23;;;;354.28000
2006-02-24;;;;356.35000
2006-02-27;;;;358.40000
2006-02-28;;;;353.97000
2006-03-01;;;;355.50000
2006-03-02;;;;353.41000
2006-03-03;;;;351.85000
2006-03-06;;;;351.12000
2006-03-07;;;;351.91000
2006-03-08;;;;350.24000
2006-03-09;;;;351.28000
2006-03-10;;;;353.73000
2006-03-13;;;;354.99000
2006-03-14;;;;355.65000
2006-03-15;;;;356.56000
2006-03-16;;;;354.10000
2006-03-17;;;;354.82000
2006-03-20;;;;355.29000
2006-03-21;;;;355.57000
2006-03-22;;;;357.09000
2006-03-23;;;;358.25000
2006-03-24;;;;358.84000
2006-03-27;;;;358.01000
2006-03-28;;;;355.35000
2006-03-29;;;;358.77000
2006-03-30;;;;357.58000
2006-03-31;;;;356.67000
2006-04-03;;;;358.66000
2006-04-04;;;;356.31000
2006-04-05;;;;357.56000
2006-04-06;;;;359.51000
2006-04-07;;;;359.63000
2006-04-10;;;;360.18000
2006-04-11;;;;356.84000
2006-04-12;;;;356.29000
2006-04-13;;;;357.38000
2006-04-14;;;;357.38000
2006-04-17;;;;357.38000
2006-04-18;;;;356.77000
2006-04-19;;;;357.89000
2006-04-20;;;;358.77000
2006-04-21;;;;359.61000
2006-04-24;;;;357.53000
2006-04-25;;;;356.16000
2006-04-26;;;;356.38000
2006-04-27;;;;354.97000
2006-04-28;;;;353.08000
2006-05-01;;;;353.08000
2006-05-02;;;;355.16000
2006-05-03;;;;354.15000
2006-05-04;;;;353.69000
2006-05-05;;;;356.42000
2006-05-08;;;;357.88000
2006-05-09;;;;357.67000
2006-05-10;;;;355.91000
2006-05-11;;;;352.45000
2006-05-12;;;;346.21000
2006-05-15;;;;345.10000
2006-05-16;;;;343.75000
2006-05-17;;;;339.44000
2006-05-18;;;;335.84000
2006-05-19;;;;337.77000
2006-05-22;;;;331.24000
2006-05-23;;;;331.88000
2006-05-24;;;;332.27000
2006-05-25;;;;335.04000
2006-05-26;;;;340.00000
2006-05-29;;;;339.69000
2006-05-30;;;;332.58000
2006-05-31;;;;334.44000
2006-06-01;;;;337.55000
2006-06-02;;;;337.49000
2006-06-05;;;;333.11000
2006-06-06;;;;331.15000
2006-06-07;;;;330.27000
2006-06-08;;;;328.03000
2006-06-09;;;;329.93000
2006-06-12;;;;327.98000
2006-06-13;;;;321.78000
2006-06-14;;;;322.25000
2006-06-15;;;;328.84000
2006-06-16;;;;328.90000
2006-06-19;;;;328.88000
2006-06-20;;;;328.68000
2006-06-21;;;;329.34000
2006-06-22;;;;331.22000
2006-06-23;;;;332.08000
2006-06-26;;;;332.16000
2006-06-27;;;;329.33000
2006-06-28;;;;330.82000
2006-06-29;;;;337.18000
2006-06-30;;;;336.21000
2006-07-03;;;;337.87000
2006-07-04;;;;338.71000
2006-07-05;;;;336.58000
2006-07-06;;;;337.26000
2006-07-07;;;;335.30000
2006-07-10;;;;337.82000
2006-07-11;;;;336.98000
2006-07-12;;;;335.52000
2006-07-13;;;;331.32000
2006-07-14;;;;328.83000
2006-07-17;;;;329.58000
2006-07-18;;;;328.76000
2006-07-19;;;;333.07000
2006-07-20;;;;332.08000
2006-07-21;;;;328.96000
2006-07-24;;;;334.58000
2006-07-25;;;;336.69000
2006-07-26;;;;337.03000
2006-07-27;;;;336.61000
2006-07-28;;;;339.44000
2006-07-31;;;;339.35000
2006-08-01;;;;337.65000
2006-08-02;;;;339.02000
2006-08-03;;;;338.62000
2006-08-04;;;;338.20000
2006-08-07;;;;336.07000
2006-08-08;;;;336.75000
2006-08-09;;;;336.50000
2006-08-10;;;;338.20000
2006-08-11;;;;337.53000
2006-08-14;;;;339.38000
2006-08-15;;;;342.21000
2006-08-16;;;;343.96000
2006-08-17;;;;344.43000
2006-08-18;;;;345.57000
2006-08-21;;;;342.72000
2006-08-22;;;;345.56000
2006-08-23;;;;344.63000
2006-08-24;;;;344.61000
2006-08-25;;;;345.02000
2006-08-28;;;;345.12000
2006-08-29;;;;346.91000
2006-08-30;;;;346.23000
2006-08-31;;;;347.15000
2006-09-01;;;;348.66000
2006-09-04;;;;349.14000
2006-09-05;;;;350.11000
2006-09-06;;;;346.80000
2006-09-07;;;;344.98000
2006-09-08;;;;347.07000
2006-09-11;;;;344.60000
2006-09-12;;;;347.57000
2006-09-13;;;;349.03000
2006-09-14;;;;348.01000
2006-09-15;;;;350.32000
2006-09-18;;;;350.04000
2006-09-19;;;;348.87000
2006-09-20;;;;350.07000
2006-09-21;;;;349.94000
2006-09-22;;;;346.27000
2006-09-25;;;;348.66000
2006-09-26;;;;352.40000
2006-09-27;;;;353.94000
2006-09-28;;;;355.01000
2006-09-29;;;;355.03000
2006-10-02;;;;353.59000
2006-10-03;;;;353.13000
2006-10-04;;;;356.55000
2006-10-05;;;;359.06000
2006-10-06;;;;360.18000
2006-10-09;;;;360.10000
2006-10-10;;;;362.48000
2006-10-11;;;;361.54000
2006-10-12;;;;364.37000
2006-10-13;;;;366.39000
2006-10-16;;;;367.64000
2006-10-17;;;;365.05000
2006-10-18;;;;366.85000
2006-10-19;;;;365.63000
2006-10-20;;;;366.33000
2006-10-23;;;;369.13000
2006-10-24;;;;369.36000
2006-10-25;;;;369.75000
2006-10-26;;;;369.57000
2006-10-27;;;;366.72000
